ID,Name,Concepticon_ID,Concepticon_Gloss,Core_list,Semantic_category,Semantic_field,Borrowed_score,Age_score,Simplicity_score
22-47,the omen,107,OMEN,yes,Noun,Religion and belief,0.350746268657,0.841791044776,0.813432835821
23-1,the radio,1315,RADIO,yes,Noun,Modern world,0.761904761905,0.704761904762,0.892857142857
23-11,the television,1788,TELEVISION,yes,Noun,Modern world,0.835616438356,0.727397260274,0.917808219178
23-12,the telephone,1379,TELEPHONE,yes,Noun,Modern world,0.731404958678,0.710743801653,0.863636363636
23-135,the motorcycle,638,MOTORCYCLE,yes,Noun,Modern world,0.625850340136,0.710204081633,0.84693877551
23-14,the car,1111,CAR,yes,Noun,Modern world,0.78927444795,0.732744479495,0.855205047319
23-15,the bus,1070,BUS,yes,Noun,Modern world,0.729805886036,0.66975579211,0.890106449593
23-16,the airplane,1597,AIRPLANE,yes,Noun,Modern world,0.585714285714,0.739047619048,0.780952380952
23-17,the electricity,59,ELECTRICITY,yes,Noun,Modern world,0.663265306122,0.764668367347,0.882015306122
23-175,the battery,662,BATTERY,yes,Noun,Modern world,0.75,0.715789473684,0.881578947368
23-2,the hospital,616,HOSPITAL,yes,Noun,Modern world,0.563953488372,0.746511627907,0.761627906977
23-21,the nurse,1104,NURSE,yes,Noun,Modern world,0.449339207048,0.781938325991,0.72577092511
23-22,the pill or tablet,395,PILL,yes,Noun,Modern world,0.612676056338,0.774647887324,0.852112676056
23-23,the injection,1805,INJECTION,yes,Noun,Modern world,0.630753138075,0.7589958159,0.836820083682
23-5,the tap/faucet,1488,FAUCET,yes,Noun,Modern world,0.515151515152,0.781818181818,0.878787878788
23-51,the sink,915,SINK (BASIN),yes,Noun,Modern world,0.416666666667,0.705128205128,0.730769230769
23-52,the toilet,219,TOILET,yes,Noun,Modern world,0.53305785124,0.803305785124,0.809917355372
23-53,the mattress,105,MATTRESS,yes,Noun,Modern world,0.647887323944,0.802816901408,0.908450704225
23-3,the government,815,GOVERNMENT,yes,Noun,Modern world,0.633934767523,0.800485773768,0.825121443442
23-31,the president,899,PRESIDENT,yes,Noun,Modern world,0.678697806086,0.746001415428,0.85881104034
23-32,the minister,486,MINISTER,yes,Noun,Modern world,0.770642201835,0.793577981651,0.903669724771
23-33,the police,656,POLICE,yes,Noun,Modern world,0.797959183673,0.767755102041,0.877551020408
23-34,the driver's license,599,DRIVER'S LICENSE,yes,Noun,Modern world,0.464285714286,0.72,0.75
23-37,the crime,1066,CRIME,yes,Noun,Modern world,0.484777517564,0.829976580796,0.791569086651
23-38,the election,240,ELECTION,yes,Noun,Modern world,0.477941176471,0.826470588235,0.735294117647
23-4,the post/mail,167,MAIL,yes,Noun,Modern world,0.688524590164,0.773770491803,0.901639344262
23-41,the postage stamp,596,POSTAGE STAMP,yes,Noun,Modern world,0.605633802817,0.776056338028,0.880281690141
23-42,the letter,1612,LETTER,yes,Noun,Modern world,0.580592640834,0.79218495604,0.911103874959
23-44,the bank,1284,BANK,yes,Noun,Modern world,0.835714285714,0.748571428571,0.9
23-54,the tin/can,1051,CAN,yes,Noun,Modern world,0.694968553459,0.789937106918,0.943396226415
23-55,the screw,1802,SCREW,yes,Noun,Modern world,0.746621621622,0.77972972973,0.912162162162
23-555,the screwdriver,836,SCREWDRIVER,yes,Noun,Modern world,0.592682926829,0.756585365854,0.736585365854
23-56,the bottle,1321,BOTTLE,yes,Noun,Modern world,0.602272727273,0.810227272727,0.988636363636
23-565,the candy/sweets,874,CANDY,yes,Noun,Modern world,0.56067961165,0.826213592233,0.839805825243
23-24,the spectacles/glasses,1898,SPECTACLES,yes,Noun,Modern world,0.521739130435,0.792608695652,0.784782608696
23-57,the plastic,654,PLASTIC,yes,Noun,Modern world,0.838235294118,0.714705882353,0.948529411765
23-575,the bomb,1804,BOMB,yes,Noun,Modern world,0.7734375,0.721875,0.9375
23-58,the workshop,1677,WORKSHOP,yes,Noun,Modern world,0.450819672131,0.788524590164,0.770491803279
23-59,the cigarette,969,CIGARETTE,yes,Noun,Modern world,0.632231404959,0.759504132231,0.903925619835
23-61,the calendar,1967,CALENDAR,yes,Noun,Modern world,0.770833333333,0.819444444444,0.916666666667
23-62,the film/movie,216,MOVIE,yes,Noun,Modern world,0.743243243243,0.714864864865,0.912162162162
23-63,the music,642,MUSIC,yes,Noun,Modern world,0.580357142857,0.827232142857,0.912946428571
23-64,the song,1096,SONG,yes,Noun,Modern world,0.223684210526,0.854511278195,0.875939849624
23-6,the newspaper,1298,NEWSPAPER,yes,Noun,Modern world,0.684243964422,0.772808132147,0.846569250318
23-385,the address,591,ADDRESS,yes,Noun,Modern world,0.690340909091,0.739772727273,0.863636363636
23-39,the number,1356,NUMBER,yes,Noun,Modern world,0.656626506024,0.756626506024,0.939759036145
23-155,the train,900,TRAIN,yes,Noun,Modern world,0.603896103896,0.757142857143,0.792207792208
23-36,the birth certificate,397,BIRTH CERTIFICATE,yes,Noun,Modern world,0.377615062762,0.779916317992,0.641213389121
23-18,to brake,966,BRAKE,yes,Verb,Modern world,0.421875,0.775,0.78125
23-195,the petroleum,650,PETROLEUM,yes,Noun,Modern world,0.654605263158,0.755263157895,0.861842105263
23-185,the motor,110,MOTOR,yes,Noun,Modern world,0.912790697674,0.739069767442,0.958139534884
23-19,the machine,144,MACHINE,yes,Noun,Modern world,0.894869215292,0.783903420523,0.900402414487
23-13,the bicycle,747,BICYCLE,yes,Noun,Modern world,0.625,0.744565217391,0.847826086957
23-395,the street,1362,STREET,yes,Noun,Modern world,0.492890995261,0.803791469194,0.917061611374
19-445,to liberate,37,LIBERATE,yes,Verb,Social and political relations,0.200329308452,0.778540065862,0.680296377607
19-565,to invite,1611,INVITE,yes,Verb,Social and political relations,0.197368421053,0.799190283401,0.823886639676
23-35,the license plate,1790,LICENSE PLATE,yes,Noun,Modern world,0.379310344828,0.71724137931,0.655172413793
23-43,the postcard,1497,POSTCARD,yes,Noun,Modern world,0.474023185917,0.7506225848,0.699441820524
24-01,to be,1579,BE,yes,Verb,Miscellaneous function words,0.0675,0.86225,0.9475
24-02,to become,1990,BECOME,yes,Verb,Miscellaneous function words,0.171149144254,0.833251833741,0.842298288509
24-03,without,1478,WITHOUT,yes,Function word,Miscellaneous function words,0.219424460432,0.831654676259,0.870503597122
24-05,through,97,THROUGH,yes,Function word,Miscellaneous function words,0.105793450882,0.856423173804,0.92443324937
24-13,same,200,SAME,yes,Function word,Miscellaneous function words,0.114942528736,0.749425287356,0.735632183908
24-06,not,1240,NOT,yes,Function word,Miscellaneous function words,0.0354838709677,0.932903225806,0.974193548387
24-07,this,1214,THIS,yes,Function word,Miscellaneous function words,0.0,0.843951612903,0.897177419355
24-08,that,78,THAT,yes,Function word,Miscellaneous function words,0.0281954887218,0.796052631579,0.873590225564
24-09,here,136,HERE,yes,Function word,Miscellaneous function words,0.0192926045016,0.816720257235,0.787781350482
24-1,there,1937,THERE,yes,Function word,Miscellaneous function words,0.0185185185185,0.832407407407,0.796296296296
24-11,other,197,OTHER,yes,Function word,Miscellaneous function words,0.0864197530864,0.804938271605,0.901234567901
4-493,the vagina,1836,VAGINA,yes,Noun,The body,0.336206896552,0.760689655172,0.908620689655
23-9,the tea,1373,TEA,yes,Noun,Modern world,0.825301204819,0.810843373494,0.957831325301
23-91,the coffee,1299,COFFEE,yes,Noun,Modern world,0.863095238095,0.77380952381,0.96130952381
24-12,next,1354,NEXT,yes,Function word,Miscellaneous function words,0.0333333333333,0.805333333333,0.713333333333
3-862,the coyote,912,COYOTE,yes,Noun,Animals,0.396551724138,0.868965517241,0.896551724138
3-863,the hare,1190,HARE,yes,Noun,Animals,0.141666666667,0.803333333333,0.845833333333
3-865,the quail,1893,QUAIL,yes,Noun,Animals,0.1484375,0.83125,0.9296875
3-866,the raccoon,828,RACCOON,yes,Noun,Animals,0.428571428571,0.785714285714,0.821428571429
3-869,the squirrel,1628,SQUIRREL,yes,Noun,Animals,0.230263157895,0.810526315789,0.881578947368
3-871,the reindeer/caribou,1876,REINDEER,yes,Noun,Animals,0.541666666667,0.846666666667,0.9
3-872,the elk/moose,1772,ELK,yes,Noun,Animals,0.305555555556,0.827777777778,0.847222222222
3-873,the beaver,1194,BEAVER,yes,Noun,Animals,0.4375,0.80625,0.90625
10-79,the sledge/sled,16,SLED,yes,Noun,Motion,0.431818181818,0.836363636364,0.909090909091
8-29,the lasso,340,LASSO,yes,Noun,Agriculture and vegetation,0.511363636364,0.829545454545,0.840909090909
8-991,the larch,116,LARCH,yes,Noun,Agriculture and vegetation,0.363636363636,0.872727272727,0.818181818182
8-993,the needle(2),286,NEEDLE TREE,yes,Noun,Agriculture and vegetation,0.134030418251,0.800380228137,0.857414448669
1-771,the arctic lights,261,ARCTIC LIGHTS,yes,Noun,The physical world,0.21875,0.71875,0.5625
4-465,the sinew or tendon,1137,TENDON,yes,Noun,The body,0.17458432304,0.852494061758,0.962589073634
7-67,to tan,247,TAN,yes,Verb,The house,0.215568862275,0.840119760479,0.730538922156
6-98,the snowshoe,233,SNOWSHOE,yes,Noun,Clothing and grooming,0.142857142857,0.764285714286,0.696428571429
22-5,the circumcision,393,CIRCUMCISION,yes,Noun,Religion and belief,0.518867924528,0.81320754717,0.783018867925
22-51,the initiation ceremony,1946,INITIATION CEREMONY,yes,Noun,Religion and belief,0.157894736842,0.707894736842,0.684210526316
8-996,the cone,287,CONE,yes,Noun,Agriculture and vegetation,0.222222222222,0.781481481481,0.805555555556
3-8112,the body louse,311,BODY LOUSE,yes,Noun,Animals,0.0493421052632,0.859868421053,0.950657894737
4-494,the vulva,1837,VULVA,yes,Noun,The body,0.315,0.8345,0.87875
3-99,the tapir,312,TAPIR,yes,Noun,Animals,0.452830188679,0.790566037736,0.900943396226
9-93,the whetstone,295,WHETSTONE,yes,Noun,Basic actions and technology,0.126811594203,0.811594202899,0.68115942029
9-92,the tumpline,294,TUMPLINE,yes,Noun,Basic actions and technology,0.125,0.7875,0.875
7-65,the camp,1105,CAMP,yes,Noun,The house,0.366666666667,0.783333333333,0.821428571429
8-28,the digging stick (=yamstick),339,DIGGING STICK,yes,Noun,Agriculture and vegetation,0.0558139534884,0.766976744186,0.762790697674
3-597,the cormorant,840,CORMORANT,yes,Noun,Animals,0.355263157895,0.805263157895,0.921052631579
3-833,the prawns or shrimp,2686,CRUSTACEANS (PRAWNS OR SHRIMP),yes,Noun,Animals,0.371212121212,0.830303030303,0.969696969697
3-834,the termites,883,TERMITE,yes,Noun,Animals,0.26724137931,0.83275862069,0.913793103448
3-835,the tick,1527,TICK,yes,Noun,Animals,0.151515151515,0.831818181818,0.931818181818
9-87,the boomerang,135,BOOMERANG,yes,Noun,Basic actions and technology,0.783333333333,0.773333333333,0.95
3-88,the kangaroo,164,KANGAROO,yes,Noun,Animals,0.842105263158,0.721052631579,0.973684210526
3-89,the anteater,181,ANTEATER,yes,Noun,Animals,0.114583333333,0.75,0.760416666667
3-598,the toucan,308,TOUCAN,yes,Noun,Animals,0.5,0.753333333333,0.866666666667
3-9,the jaguar,1250,JAGUAR,yes,Noun,Animals,0.405660377358,0.833962264151,0.896226415094
5-983,the manioc bread,407,MANIOC BREAD,yes,Noun,Food and drink,0.325,0.7,0.8
7-66,the hammock,2019,HAMMOCK,yes,Noun,The house,0.403846153846,0.792307692308,0.817307692308
8-911,the millet or sorghum,931,MILLET,yes,Noun,Agriculture and vegetation,0.294303797468,0.86835443038,0.949367088608
3-913,the chameleon,1555,CHAMELEON,yes,Noun,Animals,0.318181818182,0.750909090909,0.9
9-9,to draw water,1911,DRAW (WATER),yes,Verb,Basic actions and technology,0.0281690140845,0.79014084507,0.753521126761
9-91,the peg,361,PEG,yes,Noun,Basic actions and technology,0.31884057971,0.849275362319,0.95652173913
10-58,to go or return home,142,RETURN HOME,yes,Verb,Motion,0.0288461538462,0.767788461538,0.700721153846
3-917,the buffalo,934,BUFFALO,yes,Noun,Animals,0.538043478261,0.747282608696,0.902173913043
1-411,the savanna,260,SAVANNA,yes,Noun,The physical world,0.583928571429,0.755714285714,0.946428571429
1-831,the steam,1193,STEAM,yes,Noun,The physical world,0.225158562368,0.831501057082,0.879492600423
2-4561,the older sibling,405,OLDER SIBLING,yes,Noun,Kinship,0.0640450255938,0.853497003954,0.767836782223
2-4562,the younger sibling,427,YOUNGER SIBLING,yes,Noun,Kinship,0.170645125224,0.864406305903,0.806294722719
2-4711,the grandparents,305,GRANDPARENTS,yes,Noun,Kinship,0.187074829932,0.828571428571,0.65306122449
2-5,the grandchild,1617,GRANDCHILD,yes,Noun,Kinship,0.128378378378,0.831756756757,0.856418918919
2-541,the sibling’s child,173,SIBLING'S CHILD,yes,Noun,Kinship,0.222319093287,0.837401918047,0.812554489974
2-622,the parents-in-law,306,PARENTS-IN-LAW,yes,Noun,Kinship,0.110969387755,0.890816326531,0.722576530612
2-6411,the child-in-law,1060,CHILD-IN-LAW,yes,Noun,Kinship,0.036231884058,0.921497584541,0.800724637681
2-6412,the sibling-in-law,1832,SIBLING-IN-LAW,yes,Noun,Kinship,0.116810877627,0.906056860321,0.851668726823
2-931,he,1211,HE,yes,Function word,Kinship,0.0580945003873,0.919442292796,0.967273431448
2-932,she,1834,SHE,yes,Function word,Kinship,0.0531537916371,0.894401133948,0.927533664068
2-933,it,169,IT,yes,Function word,Kinship,0.03367003367,0.879910213244,0.91049382716
4-741,the life,210,LIFE,yes,Noun,The body,0.283018867925,0.819245283019,0.801886792453
4-771,the carcass,1770,CARCASS,yes,Noun,The body,0.263852242744,0.749340369393,0.823218997361
4-844,the disease,1986,DISEASE,yes,Noun,The body,0.338235294118,0.803781512605,0.779411764706
7-232,the padlock,336,PADLOCK,yes,Noun,The house,0.456928838951,0.778277153558,0.792134831461
8-121,the paddy,140,PADDY FIELD,yes,Noun,Agriculture and vegetation,0.161290322581,0.867741935484,0.741935483871
11-29,to damage,1116,DAMAGE,yes,Verb,Possession,0.253125,0.8,0.778125
12-081,above,1741,ABOVE,yes,Function word,Spatial relations,0.0313088512241,0.813653483992,0.822269303202
13-231,the piece,594,PIECE,yes,Noun,Quantity,0.162857142857,0.864,0.808571428571
13-331,alone,1964,ALONE,yes,Adjective,Quantity,0.102409638554,0.802409638554,0.771084337349
14-251,the beginning,1557,BEGINNING,yes,Noun,Time,0.220588235294,0.781985294118,0.724264705882
14-411,the day(2),1225,DAY (NOT NIGHT),yes,Noun,Time,0.190265486726,0.898230088496,0.911504424779
22-131,the church,1349,CHURCH,yes,Noun,Religion and belief,0.658482142857,0.769196428571,0.832589285714
22-132,the mosque,1603,MOSQUE,yes,Noun,Religion and belief,0.732876712329,0.898630136986,0.876712328767
24-14,nothing,687,NOTHING,yes,Function word,Miscellaneous function words,0.106382978723,0.848226950355,0.709219858156
4-7501,dead,1625,DEAD,yes,Adjective,The body,0.10407239819,0.866968325792,0.782805429864
4-8541,to scratch,1436,SCRATCH,yes,Verb,The body,0.0925196850394,0.806299212598,0.898622047244
9-111,to make,734,MAKE,yes,Verb,Basic actions and technology,0.0799637899819,0.869643934822,0.895896197948
4-431,the belly,1251,BELLY,yes,Noun,The body,0.156612529002,0.880742459397,0.972157772622
9-311,to wipe,1454,WIPE,yes,Verb,Basic actions and technology,0.13961038961,0.814285714286,0.857142857143
1-775,to freeze,1431,FREEZE,yes,Verb,The physical world,0.130136986301,0.835616438356,0.77397260274
24-04,with,1340,WITH,yes,Function word,Miscellaneous function words,0.09375,0.820723684211,0.952302631579
12-012,in,1460,IN,yes,Function word,Spatial relations,0.0520504731861,0.86309148265,0.943217665615
1-99905,the jade or jadeite,,,no,Noun,The physical world,1.0,0.6,1.0
1-99906,the loam,,,no,Noun,The physical world,0.0,0.5,0.75
1-99907,the river,,,no,Noun,The physical world,1.0,0.5,1.0
1-99908,the river mouth,,,no,Noun,The physical world,0.0,0.5,1.0
1-99909,the short dry season,,,no,Noun,The physical world,0.0,0.5,0.5
1-9991,the spring,,,no,Noun,The physical world,0.0,0.666666666667,0.666666666667
1-99911,to blaze,,,no,Verb,The physical world,0.0,1.0,0.75
1-99912,to melt,,,no,Verb,The physical world,0.0,1.0,0.75
2-99902,step-,,,no,Adjective,Kinship,1.0,0.9,1.0
2-99903,the co-father-in-law,,,no,Noun,Kinship,1.0,0.95,1.0
2-99904,the co-mother-in-law,,,no,Noun,Kinship,0.5,0.95,0.75
2-99905,the father-in-law,,,no,Noun,Kinship,1.0,0.9,0.5
2-99906,the German,,,no,Noun,Kinship,1.0,1.0,1.0
2-99907,the Hungarian,,,no,Noun,Kinship,1.0,1.0,1.0
2-99908,the lover,,,no,Noun,Kinship,0.0,1.0,0.75
2-99909,the mother-in-law,,,no,Noun,Kinship,1.0,0.9,0.5
2-9991,the non-Gypsy,,,no,Noun,Kinship,0.25,1.0,0.875
2-99911,the parent’s elder brother,,,no,Noun,Kinship,0.0,0.5,1.0
2-99912,the parent’s elder sister,,,no,Noun,Kinship,0.0,0.5,1.0
2-99913,the parent’s younger brother,,,no,Noun,Kinship,0.5,1.0,1.0
2-99914,the parent’s younger sister,,,no,Noun,Kinship,0.5,0.5,1.0
2-99915,the Slovak,,,no,Noun,Kinship,1.0,1.0,1.0
2-99916,the spouse,,,no,Noun,Kinship,1.0,0.9,1.0
2-99917,the stepchild,,,no,Noun,Kinship,0.0,0.75,0.5
2-99918,the Vlax Gypsy,,,no,Noun,Kinship,1.0,1.0,1.0
3-99902,the agouti,,,no,Noun,Animals,0.0,0.5,1.0
3-99903,the amphibian,,,no,Noun,Animals,1.0,0.6,1.0
3-99904,the Andean guinea pig,,,no,Noun,Animals,0.0,1.0,1.0
3-99905,the Andean owl,,,no,Noun,Animals,1.0,1.0,1.0
3-99906,the armadillo,,,no,Noun,Animals,0.333333333333,0.566666666667,1.0
3-99907,the bandicoot,,,no,Noun,Animals,1.0,0.9,1.0
3-99908,the barn owl,,,no,Noun,Animals,0.5,0.5,1.0
3-99909,the bustard,,,no,Noun,Animals,1.0,0.5,1.0
3-9991,the capibara,,,no,Noun,Animals,1.0,1.0,1.0
3-99911,the caterpillar,,,no,Noun,Animals,1.0,0.9,1.0
3-99912,the codfish,,,no,Noun,Animals,1.0,0.9,1.0
3-99913,the condor,,,no,Noun,Animals,0.0,0.9,1.0
3-99917,the herd,,,no,Noun,Animals,1.0,0.9,1.0
3-99918,the hocco,,,no,Noun,Animals,0.0,0.5,1.0
3-99919,the humming bird,,,no,Noun,Animals,0.0,1.0,1.0
3-9992,the ibis,,,no,Noun,Animals,0.0,0.5,1.0
3-99921,the iguana,,,no,Noun,Animals,0.0,0.5,1.0
3-99922,the jabiru,,,no,Noun,Animals,0.0,0.5,1.0
3-99923,the kingfisher,,,no,Noun,Animals,1.0,0.6,1.0
3-99924,the louse,,,no,Noun,Animals,0.0,1.0,1.0
3-99925,the Maine lobster,,,no,Noun,Animals,1.0,0.6,1.0
3-99926,the male pig,,,no,Noun,Animals,0.0,0.5,0.5
3-99928,the marail,,,no,Noun,Animals,0.0,0.5,1.0
3-99929,the mole,,,no,Noun,Animals,1.0,0.6,1.0
3-9993,the paca,,,no,Noun,Animals,0.0,0.5,1.0
3-99931,the sleepyhead bird,,,no,Noun,Animals,0.5,0.5,1.0
3-99932,the partridge,,,no,Noun,Animals,0.0,0.5,1.0
3-99933,the pet,,,no,Noun,Animals,0.0,0.5,1.0
3-99934,the piranha,,,no,Noun,Animals,0.0,0.5,1.0
3-99935,the plover,,,no,Noun,Animals,0.75,0.5,1.0
3-99936,the pouched marmot,,,no,Noun,Animals,1.0,0.95,1.0
3-99937,the prairie dog,,,no,Noun,Animals,1.0,0.6,1.0
3-99938,the roadrunner,,,no,Noun,Animals,0.0,1.0,1.0
3-99939,the skunk,,,no,Noun,Animals,0.4,0.84,1.0
3-9994,the songbird,,,no,Noun,Animals,0.75,1.0,1.0
3-99941,the sparrow,,,no,Noun,Animals,0.0,1.0,1.0
3-99942,the tiger,,,no,Noun,Animals,0.5,0.95,1.0
3-99943,the trumpeter bird,,,no,Noun,Animals,0.0,0.5,1.0
4-99901,barefoot,,,no,Adjective,The body,0.0,1.0,0.75
4-99902,swollen,,,no,Adjective,The body,0.0,1.0,1.0
4-99903,the canine tooth,,,no,Noun,The body,0.0,1.0,1.0
4-99904,the cholesterol,,,no,Noun,The body,1.0,0.6,1.0
4-99905,the dribble,,,no,Noun,The body,0.0,1.0,1.0
4-99906,the fist,,,no,Noun,The body,0.5,1.0,1.0
4-99907,the lap,,,no,Noun,The body,1.0,1.0,1.0
4-99908,the metabolism,,,no,Noun,The body,1.0,0.6,1.0
4-9991,the saliva,,,no,Noun,The body,1.0,0.9,1.0
4-99911,the scabies,,,no,Noun,The body,0.5,1.0,1.0
4-99912,the strength,,,no,Noun,The body,1.0,1.0,1.0
4-99913,the umbilical cord,,,no,Noun,The body,0.0,0.5,1.0
4-99914,to itch,,,no,Verb,The body,0.0,1.0,0.75
5-99901,the fig tree,,,no,Noun,Food and drink,0.5,1.0,1.0
5-99902,sated,,,no,Adjective,Food and drink,0.0,1.0,1.0
5-99903,the soy sauce,,,no,Noun,Food and drink,1.0,0.9,1.0
5-99904,the ayahuasca,,,no,Noun,Food and drink,1.0,1.0,1.0
5-99905,the bacon,,,no,Noun,Food and drink,0.0,1.0,0.75
5-99906,the biscuit,,,no,Noun,Food and drink,1.0,0.8,1.0
5-99907,the brandy,,,no,Noun,Food and drink,1.0,0.9,1.0
5-99908,the cabbage,,,no,Noun,Food and drink,1.0,1.0,1.0
5-99909,the cassava flour,,,no,Noun,Food and drink,0.0,0.5,0.5
5-9991,the cream,,,no,Noun,Food and drink,1.0,0.9,1.0
5-99911,the Japanese fish cake,,,no,Noun,Food and drink,1.0,0.6,1.0
5-99912,the jelly,,,no,Noun,Food and drink,1.0,1.0,1.0
5-99913,the manioc juice,,,no,Noun,Food and drink,0.0,0.5,0.5
5-99914,the mochi,,,no,Noun,Food and drink,1.0,0.6,1.0
5-99915,the ramen noodles,,,no,,Food and drink,1.0,0.6,1.0
5-99916,the rice ball or musubi,,,no,Noun,Food and drink,1.0,0.6,1.0
5-99917,the roasted cassava meal,,,no,Noun,Food and drink,0.0,0.5,1.0
5-99918,the smoked food,,,no,Noun,Food and drink,0.0,0.5,0.75
5-99919,the tamale,,,no,Noun,Food and drink,0.5,0.85,1.0
5-9992,the tofu or bean curd,,,no,Noun,Food and drink,1.0,0.6,1.0
5-99921,the tortilla,,,no,Noun,Food and drink,0.5,0.9,0.75
5-99922,the vinegar,,,no,Noun,Food and drink,0.0,1.0,1.0
6-99901,the bag,,,no,Noun,Clothing and grooming,0.8125,0.7,1.0
6-99903,the fringe,,,no,Noun,Clothing and grooming,0.0,0.5,1.0
6-99904,the leg band,,,no,Noun,Clothing and grooming,0.0,0.5,1.0
6-99906,the pompom,,,no,Noun,Clothing and grooming,1.0,0.8,1.0
6-99907,the sandal,,,no,Noun,Clothing and grooming,1.0,0.8,1.0
6-99908,the sleeve,,,no,Noun,Clothing and grooming,0.0,1.0,1.0
6-99909,the smock,,,no,Noun,Clothing and grooming,1.0,0.8,1.0
6-9991,the style or fashion,,,no,Noun,Clothing and grooming,1.0,0.9,1.0
6-99911,to wear,,,no,Verb,Clothing and grooming,0.0,1.0,0.75
7-99901,the bench,,,no,Noun,The house,0.0,0.75,1.0
7-99902,the case,,,no,Noun,The house,1.0,0.8,1.0
7-99903,the griddle,,,no,Noun,The house,0.0,0.5,0.75
7-99904,the guestroom,,,no,Noun,The house,1.0,0.9,0.75
7-99905,the mosquito net,,,no,Noun,The house,1.0,0.7,1.0
7-99906,the roof tile,,,no,Noun,The house,1.0,0.9,1.0
8-99901,the almond,,,no,Noun,Agriculture and vegetation,1.0,0.5,1.0
8-99902,the amomum,,,no,Noun,Agriculture and vegetation,1.0,0.9,1.0
8-99903,the anatto,,,no,Noun,Agriculture and vegetation,0.0,0.5,1.0
8-99904,the Andean weed,,,no,Noun,Agriculture and vegetation,0.75,1.0,1.0
8-99905,the apple,,,no,Noun,Agriculture and vegetation,0.5,0.95,1.0
8-99906,the ash tree,,,no,Noun,Agriculture and vegetation,1.0,0.9,1.0
8-99907,the black tree dye,,,no,Noun,Agriculture and vegetation,0.0,0.5,1.0
8-99908,the broccoli,,,no,Noun,Agriculture and vegetation,1.0,0.6,1.0
8-99909,the bromelia,,,no,Noun,Agriculture and vegetation,0.0,0.5,1.0
8-9991,the carrot,,,no,Noun,Agriculture and vegetation,1.0,1.0,1.0
8-99911,the cashew,,,no,Noun,Agriculture and vegetation,0.0,0.5,1.0
8-99912,the Chinese rice flower,,,no,Noun,Agriculture and vegetation,1.0,0.9,1.0
8-99914,the coniferous tree,,,no,Noun,Agriculture and vegetation,0.0,1.0,0.5
8-99915,the cottontree,,,no,Noun,Agriculture and vegetation,0.0,0.5,1.0
8-99916,the creeper,,,no,Noun,Agriculture and vegetation,0.75,1.0,1.0
8-99917,the mortiño,,,no,Noun,Agriculture and vegetation,0.75,1.0,1.0
8-99918,the dung,,,no,Noun,Agriculture and vegetation,0.75,0.5,1.0
8-99921,the guava,,,no,Noun,Agriculture and vegetation,1.0,0.5,1.0
8-99922,the jarilla,,,no,Noun,Agriculture and vegetation,0.5,0.5,1.0
8-99923,the jowar,,,no,Noun,Agriculture and vegetation,0.0,0.5,0.5
8-99924,the kohlrabi,,,no,Noun,Agriculture and vegetation,1.0,0.9,1.0
8-99925,the liana,,,no,Noun,Agriculture and vegetation,0.0,0.5,1.0
8-99926,the lima beans,,,no,Noun,Agriculture and vegetation,1.0,0.8,1.0
8-99927,the lupin,,,no,Noun,Agriculture and vegetation,0.0,1.0,1.0
8-99929,the mamuelchoique,,,no,Noun,Agriculture and vegetation,1.0,0.5,1.0
8-9993,the mango,,,no,Noun,Agriculture and vegetation,1.0,0.9,1.0
8-99931,the mangrove,,,no,Noun,Agriculture and vegetation,0.0,0.5,1.0
8-99932,the melon,,,no,Noun,Agriculture and vegetation,1.0,0.9,1.0
8-99933,the millet,,,no,Noun,Agriculture and vegetation,0.0,0.7,0.7
8-99935,the onion,,,no,Noun,Agriculture and vegetation,0.833333333333,0.8,1.0
8-99936,the orange,,,no,Noun,Agriculture and vegetation,1.0,0.8,1.0
8-99937,the pea,,,no,Noun,Agriculture and vegetation,1.0,0.7,1.0
8-99938,the pear,,,no,Noun,Agriculture and vegetation,1.0,1.0,1.0
8-99939,the pineapple,,,no,Noun,Agriculture and vegetation,1.0,0.5,1.0
8-99941,the plum,,,no,Noun,Agriculture and vegetation,1.0,1.0,1.0
8-99943,the reed,,,no,Noun,Agriculture and vegetation,0.0,0.5,1.0
8-99944,the rubber tree,,,no,Noun,Agriculture and vegetation,0.0,0.5,1.0
8-99945,the sensitive mimosa,,,no,Noun,Agriculture and vegetation,0.0,1.0,0.5
8-99946,the straw,,,no,Noun,Agriculture and vegetation,0.75,1.0,1.0
8-99947,the sugar beet,,,no,Noun,Agriculture and vegetation,1.0,1.0,1.0
8-99948,the tar,,,no,Noun,Agriculture and vegetation,1.0,0.7,1.0
8-99949,the taro,,,no,Noun,Agriculture and vegetation,1.0,1.0,1.0
8-9995,the tree dye,,,no,Noun,Agriculture and vegetation,0.75,0.5,1.0
8-99952,the turnip,,,no,Noun,Agriculture and vegetation,0.666666666667,0.866666666667,1.0
8-99953,the vetch,,,no,Noun,Agriculture and vegetation,1.0,1.0,1.0
8-99954,the watermelon,,,no,Noun,Agriculture and vegetation,1.0,0.9,1.0
8-99955,the whip,,,no,Noun,Agriculture and vegetation,0.875,0.95,1.0
8-99956,the wild maize,,,no,Noun,Agriculture and vegetation,0.0,1.0,0.5
8-99957,the willow,,,no,Noun,Agriculture and vegetation,1.0,0.7,1.0
8-99958,the woody shrub,,,no,Noun,Agriculture and vegetation,0.75,1.0,1.0
